date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,year,month_name,weekday,month,season,rain_intensity,dtr,decade,daylight_hours,cloud_hours,sunshine_norm,cloud_cover_norm,precipitation_norm,radiance_score,radiance_percent,radiance_label,radiance_bin,daily_energy_j_per_m2,daily_energy_j,daily_rain_litres
2016-09-10,7,0.0,50.0,22.0,18.6,17.9,3.2,101280.0,0.0,2016,September,Saturday,9,Autumn,Moderate Rain,4.100000000000001,2010,12,12.0,0.0,0.875,0.05177993527508091,1.073220064724919,35.7740021574973,Gloomy,"(33.389, 38.102]",4320000.0,51840000000000.0,38400000.0
2016-09-11,0,11.9,208.0,25.8,15.4,8.7,0.0,101680.0,0.0,2016,September,Sunday,9,Autumn,No Rain,17.1,2010,12,0.09999999999999964,0.74375,0.0,0.0,2.74375,91.45833333333333,Bright,"(89.948, 94.662]",17971200.0,215654400000000.0,0.0
2016-09-12,6,3.0,110.0,32.8,18.2,10.6,0.0,101310.0,0.0,2016,September,Monday,9,Autumn,No Rain,22.199999999999996,2010,12,9.0,0.1875,0.75,0.0,1.4375,47.91666666666667,Mixed,"(47.529, 52.242]",9504000.0,114048000000000.0,0.0
2016-09-13,1,10.0,187.0,27.8,24.4,16.0,0.0,100930.0,0.0,2016,September,Tuesday,9,Autumn,No Rain,11.8,2010,12,2.0,0.625,0.125,0.0,2.5,83.33333333333334,Bright,"(80.522, 85.235]",16156800.0,193881600000000.0,0.0
2016-09-14,0,11.0,194.0,29.4,23.6,19.4,0.0,101030.0,0.0,2016,September,Wednesday,9,Autumn,No Rain,10.0,2010,12,1.0,0.6875,0.0,0.0,2.6875,89.58333333333334,Bright,"(85.235, 89.948]",16761600.0,201139200000000.0,0.0
2016-09-15,2,7.2,155.0,17.8,22.6,15.7,19.8,100980.0,0.0,2016,September,Thursday,9,Autumn,Heavy Rain,2.1000000000000014,2010,12,4.8,0.45,0.25,0.32038834951456313,1.8796116504854368,62.653721682847895,Mixed,"(61.669, 66.382]",13392000.0,160704000000000.0,237600000.0
2016-09-16,7,0.3,59.0,16.3,16.8,15.9,2.2,101270.0,0.0,2016,September,Friday,9,Autumn,Light Rain,0.40000000000000036,2010,12,11.7,0.01875,0.875,0.03559870550161813,1.1081512944983818,36.93837648327939,Gloomy,"(33.389, 38.102]",5097600.0,61171200000000.0,26400000.000000004
2016-09-17,8,0.0,46.0,20.6,14.6,12.8,0.0,102030.0,0.0,2016,September,Saturday,9,Autumn,No Rain,7.800000000000001,2010,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",3974400.0,47692800000000.0,0.0
2016-09-18,8,0.8,69.0,19.6,17.0,13.4,0.0,102140.0,0.0,2016,September,Sunday,9,Autumn,No Rain,6.200000000000001,2010,12,11.2,0.05,1.0,0.0,1.05,35.0,Gloomy,"(33.389, 38.102]",5961600.0,71539200000000.0,0.0
2016-09-19,8,0.6,64.0,19.0,16.3,13.0,1.8,102170.0,0.0,2016,September,Monday,9,Autumn,Light Rain,6.0,2010,12,11.4,0.0375,1.0,0.02912621359223301,1.008373786407767,33.61245954692557,Gloomy,"(33.389, 38.102]",5529600.0,66355200000000.0,21600000.0
2016-09-20,8,0.0,44.0,22.1,16.6,14.3,0.0,102020.0,0.0,2016,September,Tuesday,9,Autumn,No Rain,7.800000000000001,2010,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",3801600.0,45619200000000.0,0.0
2016-09-21,6,4.8,121.0,20.8,18.5,14.9,0.0,101810.0,0.0,2016,September,Wednesday,9,Autumn,No Rain,5.9,2010,12,7.2,0.3,0.75,0.0,1.55,51.66666666666667,Mixed,"(47.529, 52.242]",10454400.0,125452800000000.0,0.0
2016-09-22,6,2.5,92.0,20.7,17.6,14.3,0.0,101920.0,0.0,2016,September,Thursday,9,Autumn,No Rain,6.399999999999999,2010,12,9.5,0.15625,0.75,0.0,1.40625,46.875,Mixed,"(42.816, 47.529]",7948800.0,95385600000000.0,0.0
2016-09-23,2,9.7,166.0,23.2,14.8,8.9,0.0,102410.0,0.0,2016,September,Friday,9,Autumn,No Rain,14.299999999999999,2010,12,2.3000000000000007,0.60625,0.25,0.0,2.35625,78.54166666666667,Bright,"(75.809, 80.522]",14342400.0,172108800000000.0,0.0
2016-09-24,3,4.9,118.0,21.0,16.5,9.8,1.6,101700.0,0.0,2016,September,Saturday,9,Autumn,Light Rain,11.2,2010,12,7.1,0.30625,0.375,0.025889967637540454,1.9053600323624595,63.512001078748646,Mixed,"(61.669, 66.382]",10195200.0,122342400000000.0,19200000.0
2016-09-25,3,6.4,132.0,18.7,18.0,15.1,0.0,101470.0,0.0,2016,September,Sunday,9,Autumn,No Rain,3.5999999999999996,2010,12,5.6,0.4,0.375,0.0,2.025,67.5,Bright,"(66.382, 71.095]",11404800.0,136857600000000.0,0.0
2016-09-26,5,0.8,62.0,19.6,14.2,9.6,0.8,102200.0,0.0,2016,September,Monday,9,Autumn,Light Rain,10.000000000000002,2010,12,11.2,0.05,0.625,0.012944983818770227,1.4120550161812297,47.06850053937433,Mixed,"(42.816, 47.529]",5356800.0,64281600000000.0,9600000.0
2016-09-27,6,0.2,48.0,23.2,14.4,9.1,0.0,102250.0,0.0,2016,September,Tuesday,9,Autumn,No Rain,14.1,2010,12,11.8,0.0125,0.75,0.0,1.2625,42.083333333333336,Mixed,"(38.102, 42.816]",4147200.0,49766400000000.0,0.0
2016-09-28,5,4.1,104.0,20.3,17.6,12.1,1.2,102370.0,0.0,2016,September,Wednesday,9,Autumn,Light Rain,8.200000000000001,2010,12,7.9,0.25625,0.625,0.01941747572815534,1.6118325242718448,53.72775080906149,Mixed,"(52.242, 56.955]",8985600.0,107827200000000.0,14400000.0
2016-09-29,6,3.8,100.0,19.7,17.7,15.1,0.4,101510.0,0.0,2016,September,Thursday,9,Autumn,Light Rain,4.6,2010,12,8.2,0.2375,0.75,0.006472491909385114,1.4810275080906148,49.36758360302049,Mixed,"(47.529, 52.242]",8640000.0,103680000000000.0,4800000.0
2016-09-30,5,6.8,128.0,16.1,15.4,11.2,2.6,101230.0,0.0,2016,September,Friday,9,Autumn,Moderate Rain,4.900000000000002,2010,12,5.2,0.425,0.625,0.04207119741100324,1.7579288025889968,58.59762675296656,Mixed,"(56.955, 61.669]",11059200.0,132710400000000.0,31200000.0
2016-10-01,6,2.2,78.0,17.6,12.6,9.2,3.2,100650.0,0.0,2016,October,Saturday,10,Autumn,Moderate Rain,8.400000000000002,2010,12,9.8,0.1375,0.75,0.05177993527508091,1.335720064724919,44.5240021574973,Mixed,"(42.816, 47.529]",6739200.0,80870400000000.0,38400000.0
2016-10-02,4,7.0,127.0,18.5,13.3,9.0,0.0,101680.0,0.0,2016,October,Sunday,10,Autumn,No Rain,9.5,2010,12,5.0,0.4375,0.5,0.0,1.9375,64.58333333333334,Mixed,"(61.669, 66.382]",10972800.0,131673600000000.0,0.0
2016-10-03,0,10.3,152.0,19.0,12.0,5.4,0.0,102870.0,0.0,2016,October,Monday,10,Autumn,No Rain,13.6,2010,12,1.6999999999999993,0.64375,0.0,0.0,2.64375,88.125,Bright,"(85.235, 89.948]",13132800.0,157593600000000.0,0.0
2016-10-04,1,9.1,141.0,17.7,14.4,9.8,0.0,103000.0,0.0,2016,October,Tuesday,10,Autumn,No Rain,7.899999999999999,2010,12,2.9000000000000004,0.56875,0.125,0.0,2.44375,81.45833333333333,Bright,"(80.522, 85.235]",12182400.0,146188800000000.0,0.0
2016-10-05,1,10.2,148.0,16.2,14.5,11.3,0.0,102950.0,0.0,2016,October,Wednesday,10,Autumn,No Rain,4.899999999999999,2010,12,1.8000000000000007,0.6375,0.125,0.0,2.5125,83.75,Bright,"(80.522, 85.235]",12787200.0,153446400000000.0,0.0
2016-10-06,6,2.3,75.0,15.5,12.5,8.8,0.0,102540.0,0.0,2016,October,Thursday,10,Autumn,No Rain,6.699999999999999,2010,12,9.7,0.14375,0.75,0.0,1.39375,46.458333333333336,Mixed,"(42.816, 47.529]",6480000.0,77760000000000.0,0.0
2016-10-07,8,0.0,35.0,17.0,13.4,11.3,0.0,102250.0,0.0,2016,October,Friday,10,Autumn,No Rain,5.699999999999999,2010,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",3024000.0,36288000000000.0,0.0
2016-10-08,8,0.5,47.0,16.0,14.5,12.0,0.0,102600.0,0.0,2016,October,Saturday,10,Autumn,No Rain,4.0,2010,12,11.5,0.03125,1.0,0.0,1.03125,34.375,Gloomy,"(33.389, 38.102]",4060800.0,48729600000000.0,0.0
2016-10-09,5,5.3,101.0,14.4,12.3,8.6,0.2,102800.0,0.0,2016,October,Sunday,10,Autumn,Light Rain,5.800000000000001,2010,12,6.7,0.33125,0.625,0.003236245954692557,1.7030137540453074,56.767125134843575,Mixed,"(52.242, 56.955]",8726400.0,104716800000000.0,2400000.0
2016-10-10,2,7.1,115.0,16.8,10.1,5.8,0.0,102620.0,0.0,2016,October,Monday,10,Autumn,No Rain,11.0,2010,12,4.9,0.44375,0.25,0.0,2.19375,73.125,Bright,"(71.095, 75.809]",9936000.0,119232000000000.0,0.0
2016-10-11,3,6.3,107.0,16.0,10.8,4.9,2.0,102290.0,0.0,2016,October,Tuesday,10,Autumn,Light Rain,11.1,2010,12,5.7,0.39375,0.375,0.03236245954692557,1.9863875404530744,66.21291801510249,Bright,"(61.669, 66.382]",9244800.0,110937600000000.0,24000000.0
2016-10-12,7,3.3,79.0,13.8,12.6,9.1,3.2,102020.0,0.0,2016,October,Wednesday,10,Autumn,Moderate Rain,4.700000000000001,2010,12,8.7,0.20625,0.875,0.05177993527508091,1.279470064724919,42.6490021574973,Mixed,"(38.102, 42.816]",6825600.0,81907200000000.0,38400000.0
2016-10-13,7,2.8,73.0,15.2,11.1,8.4,0.0,101290.0,0.0,2016,October,Thursday,10,Autumn,No Rain,6.799999999999999,2010,12,9.2,0.175,0.875,0.0,1.3,43.333333333333336,Mixed,"(42.816, 47.529]",6307200.0,75686400000000.0,0.0
2016-10-14,8,0.8,48.0,18.2,12.1,9.0,0.0,100620.0,0.0,2016,October,Friday,10,Autumn,No Rain,9.2,2010,12,11.2,0.05,1.0,0.0,1.05,35.0,Gloomy,"(33.389, 38.102]",4147200.0,49766400000000.0,0.0
2016-10-15,5,2.2,65.0,18.4,13.4,8.7,7.8,100670.0,0.0,2016,October,Saturday,10,Autumn,Moderate Rain,9.7,2010,12,9.8,0.1375,0.625,0.1262135922330097,1.3862864077669903,46.20954692556634,Mixed,"(42.816, 47.529]",5616000.0,67392000000000.0,93600000.0
2016-10-16,4,3.4,76.0,17.7,12.8,7.3,2.8,101210.0,0.0,2016,October,Sunday,10,Autumn,Moderate Rain,10.399999999999999,2010,12,8.6,0.2125,0.5,0.04530744336569579,1.6671925566343042,55.57308522114347,Mixed,"(52.242, 56.955]",6566400.0,78796800000000.0,33600000.0
2016-10-17,4,4.7,86.0,14.4,13.7,9.7,1.8,101820.0,0.0,2016,October,Monday,10,Autumn,Light Rain,4.700000000000001,2010,12,7.3,0.29375,0.5,0.02912621359223301,1.764623786407767,58.8207928802589,Mixed,"(56.955, 61.669]",7430400.0,89164800000000.0,21600000.0
2016-10-18,3,3.7,76.0,13.5,11.8,9.1,0.0,101980.0,0.0,2016,October,Tuesday,10,Autumn,No Rain,4.4,2010,12,8.3,0.23125,0.375,0.0,1.85625,61.875,Mixed,"(61.669, 66.382]",6566400.0,78796800000000.0,0.0
2016-10-19,7,1.5,53.0,14.9,11.2,9.0,0.0,102130.0,0.0,2016,October,Wednesday,10,Autumn,No Rain,5.9,2010,12,10.5,0.09375,0.875,0.0,1.21875,40.625,Mixed,"(38.102, 42.816]",4579200.0,54950400000000.0,0.0
2016-10-20,6,1.8,56.0,13.6,11.6,8.2,0.0,102120.0,0.0,2016,October,Thursday,10,Autumn,No Rain,5.4,2010,12,10.2,0.1125,0.75,0.0,1.3625,45.416666666666664,Mixed,"(42.816, 47.529]",4838400.0,58060800000000.0,0.0
2016-10-21,6,1.1,47.0,14.6,10.4,7.3,0.0,102010.0,0.0,2016,October,Friday,10,Autumn,No Rain,7.3,2010,12,10.9,0.06875,0.75,0.0,1.31875,43.958333333333336,Mixed,"(42.816, 47.529]",4060800.0,48729600000000.0,0.0
2016-10-22,5,1.8,54.0,13.8,9.8,5.0,0.0,101650.0,0.0,2016,October,Saturday,10,Autumn,No Rain,8.8,2010,12,10.2,0.1125,0.625,0.0,1.4875,49.583333333333336,Mixed,"(47.529, 52.242]",4665600.0,55987200000000.0,0.0
2016-10-23,5,4.7,79.0,13.3,10.0,6.2,0.0,101180.0,0.0,2016,October,Sunday,10,Autumn,No Rain,7.1000000000000005,2010,12,7.3,0.29375,0.625,0.0,1.66875,55.625,Mixed,"(52.242, 56.955]",6825600.0,81907200000000.0,0.0
2016-10-24,8,0.0,26.0,14.1,11.4,9.5,0.2,101310.0,0.0,2016,October,Monday,10,Autumn,Light Rain,4.6,2010,12,12.0,0.0,1.0,0.003236245954692557,0.9967637540453075,33.22545846817692,Gloomy,"(28.676, 33.389]",2246400.0,26956800000000.0,2400000.0
2016-10-25,8,0.3,33.0,16.5,11.8,9.6,0.2,102270.0,0.0,2016,October,Tuesday,10,Autumn,Light Rain,6.9,2010,12,11.7,0.01875,1.0,0.003236245954692557,1.0155137540453074,33.85045846817691,Gloomy,"(33.389, 38.102]",2851200.0,34214400000000.0,2400000.0
2016-10-26,6,2.1,54.0,16.5,13.0,9.4,0.0,102840.0,0.0,2016,October,Wednesday,10,Autumn,No Rain,7.1,2010,12,9.9,0.13125,0.75,0.0,1.38125,46.04166666666667,Mixed,"(42.816, 47.529]",4665600.0,55987200000000.0,0.0
2016-10-27,6,2.8,59.0,17.2,12.2,7.8,0.0,103190.0,0.0,2016,October,Thursday,10,Autumn,No Rain,9.399999999999999,2010,12,9.2,0.175,0.75,0.0,1.425,47.5,Mixed,"(42.816, 47.529]",5097600.0,61171200000000.0,0.0
2016-10-28,6,3.3,62.0,15.3,13.5,9.8,0.0,103390.0,0.0,2016,October,Friday,10,Autumn,No Rain,5.5,2010,12,8.7,0.20625,0.75,0.0,1.45625,48.541666666666664,Mixed,"(47.529, 52.242]",5356800.0,64281600000000.0,0.0
2016-10-29,7,0.0,24.0,12.1,13.8,12.2,0.0,103450.0,0.0,2016,October,Saturday,10,Autumn,No Rain,-0.09999999999999964,2010,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",2073600.0,24883200000000.0,0.0
2016-10-30,7,0.0,23.0,20.0,10.0,8.0,0.2,103060.0,0.0,2016,October,Sunday,10,Autumn,Light Rain,12.0,2010,12,12.0,0.0,0.875,0.003236245954692557,1.1217637540453076,37.39212513484358,Gloomy,"(33.389, 38.102]",1987200.0,23846400000000.0,2400000.0
2016-10-31,4,5.0,72.0,12.6,14.4,8.7,0.0,102700.0,0.0,2016,October,Monday,10,Autumn,No Rain,3.9000000000000004,2010,12,7.0,0.3125,0.5,0.0,1.8125,60.416666666666664,Mixed,"(56.955, 61.669]",6220800.0,74649600000000.0,0.0
2016-11-01,6,0.0,22.0,11.2,9.4,6.3,0.0,102430.0,0.0,2016,November,Tuesday,11,Autumn,No Rain,4.8999999999999995,2010,12,12.0,0.0,0.75,0.0,1.25,41.66666666666667,Mixed,"(38.102, 42.816]",1900800.0,22809600000000.0,0.0
2016-11-02,1,7.5,85.0,12.2,7.2,3.3,0.0,102500.0,0.0,2016,November,Wednesday,11,Autumn,No Rain,8.899999999999999,2010,12,4.5,0.46875,0.125,0.0,2.34375,78.125,Bright,"(75.809, 80.522]",7344000.0,88128000000000.0,0.0
2016-11-03,5,3.7,60.0,11.5,6.9,1.6,0.6,102130.0,0.0,2016,November,Thursday,11,Autumn,Light Rain,9.9,2010,12,8.3,0.23125,0.625,0.00970873786407767,1.5965412621359223,53.21804207119742,Mixed,"(52.242, 56.955]",5184000.0,62208000000000.0,7200000.0
2016-11-04,7,0.0,21.0,9.5,7.6,3.8,5.6,100980.0,0.0,2016,November,Friday,11,Autumn,Moderate Rain,5.7,2010,12,12.0,0.0,0.875,0.09061488673139158,1.0343851132686084,34.47950377562028,Gloomy,"(33.389, 38.102]",1814400.0,21772800000000.0,67200000.0
2016-11-05,4,1.0,36.0,7.9,5.6,1.8,0.0,100610.0,0.0,2016,November,Saturday,11,Autumn,No Rain,6.1000000000000005,2010,12,11.0,0.0625,0.5,0.0,1.5625,52.083333333333336,Mixed,"(47.529, 52.242]",3110400.0,37324800000000.0,0.0
2016-11-06,3,4.9,65.0,8.3,4.8,1.6,1.6,100660.0,0.0,2016,November,Sunday,11,Autumn,Light Rain,6.700000000000001,2010,12,7.1,0.30625,0.375,0.025889967637540454,1.9053600323624595,63.512001078748646,Mixed,"(61.669, 66.382]",5616000.0,67392000000000.0,19200000.0
2016-11-07,4,2.8,50.0,6.6,6.1,3.9,0.0,101190.0,0.0,2016,November,Monday,11,Autumn,No Rain,2.6999999999999997,2010,12,9.2,0.175,0.5,0.0,1.675,55.833333333333336,Mixed,"(52.242, 56.955]",4320000.0,51840000000000.0,0.0
2016-11-08,5,1.8,41.0,9.5,2.8,-0.9,22.8,101000.0,0.0,2016,November,Tuesday,11,Autumn,Heavy Rain,10.4,2010,12,10.2,0.1125,0.625,0.36893203883495146,1.1185679611650485,37.28559870550161,Gloomy,"(33.389, 38.102]",3542400.0,42508800000000.0,273600000.0
2016-11-09,7,1.4,37.0,11.4,5.6,1.7,0.4,100020.0,0.0,2016,November,Wednesday,11,Autumn,Light Rain,9.700000000000001,2010,12,10.6,0.0875,0.875,0.006472491909385114,1.2060275080906149,40.20091693635383,Mixed,"(38.102, 42.816]",3196800.0,38361600000000.0,4800000.0
2016-11-10,6,1.5,38.0,11.5,7.3,3.2,1.0,100750.0,0.0,2016,November,Thursday,11,Autumn,Light Rain,8.3,2010,12,10.5,0.09375,0.75,0.016181229773462785,1.327568770226537,44.252292340884566,Mixed,"(42.816, 47.529]",3283200.0,39398400000000.0,12000000.0
2016-11-11,2,6.5,70.0,10.6,7.2,2.8,3.8,102080.0,0.0,2016,November,Friday,11,Autumn,Moderate Rain,7.8,2010,12,5.5,0.40625,0.25,0.061488673139158574,2.0947613268608416,69.82537756202805,Bright,"(66.382, 71.095]",6048000.0,72576000000000.0,45600000.0
2016-11-12,8,0.0,19.0,11.4,6.6,2.7,5.2,101690.0,0.0,2016,November,Saturday,11,Autumn,Moderate Rain,8.7,2010,12,12.0,0.0,1.0,0.08414239482200649,0.9158576051779935,30.528586839266453,Gloomy,"(28.676, 33.389]",1641600.0,19699200000000.0,62400000.0
2016-11-13,2,6.3,67.0,13.8,8.4,5.4,0.0,102680.0,0.0,2016,November,Sunday,11,Autumn,No Rain,8.4,2010,12,5.7,0.39375,0.25,0.0,2.14375,71.45833333333333,Bright,"(71.095, 75.809]",5788800.0,69465600000000.0,0.0
2016-11-14,8,0.0,18.0,16.0,9.4,5.0,0.2,102960.0,0.0,2016,November,Monday,11,Autumn,Light Rain,11.0,2010,12,12.0,0.0,1.0,0.003236245954692557,0.9967637540453075,33.22545846817692,Gloomy,"(28.676, 33.389]",1555200.0,18662400000000.0,2400000.0
2016-11-15,8,0.1,20.0,14.4,12.2,8.5,0.2,102540.0,0.0,2016,November,Tuesday,11,Autumn,Light Rain,5.9,2010,12,11.9,0.00625,1.0,0.003236245954692557,1.0030137540453075,33.433791801510246,Gloomy,"(33.389, 38.102]",1728000.0,20736000000000.0,2400000.0
2016-11-16,6,4.2,53.0,13.9,13.0,11.5,4.8,101550.0,0.0,2016,November,Wednesday,11,Autumn,Moderate Rain,2.4000000000000004,2010,12,7.8,0.2625,0.75,0.07766990291262137,1.4348300970873786,47.827669902912625,Mixed,"(47.529, 52.242]",4579200.0,54950400000000.0,57600000.0
2016-11-17,7,1.2,32.0,8.6,10.4,7.0,0.8,100070.0,0.0,2016,November,Thursday,11,Autumn,Light Rain,1.5999999999999996,2010,12,10.8,0.075,0.875,0.012944983818770227,1.1870550161812299,39.56850053937433,Gloomy,"(38.102, 42.816]",2764800.0,33177600000000.0,9600000.0
2016-11-18,4,2.8,43.0,9.0,5.8,3.1,0.0,99580.0,0.0,2016,November,Friday,11,Autumn,No Rain,5.9,2010,12,9.2,0.175,0.5,0.0,1.675,55.833333333333336,Mixed,"(52.242, 56.955]",3715200.0,44582400000000.0,0.0
2016-11-19,5,3.0,43.0,7.9,5.2,1.3,18.2,100030.0,0.0,2016,November,Saturday,11,Autumn,Heavy Rain,6.6000000000000005,2010,12,9.0,0.1875,0.625,0.29449838187702265,1.2680016181229774,42.26672060409925,Mixed,"(38.102, 42.816]",3715200.0,44582400000000.0,218400000.0
2016-11-20,8,0.0,16.0,12.4,6.0,4.0,10.2,98710.0,0.0,2016,November,Sunday,11,Autumn,Heavy Rain,8.4,2010,12,12.0,0.0,1.0,0.1650485436893204,0.8349514563106796,27.831715210355984,Gloomy,"(23.962, 28.676]",1382400.0,16588800000000.0,122399999.99999999
2016-11-21,7,0.1,19.0,12.5,8.8,5.3,10.8,98910.0,0.0,2016,November,Monday,11,Autumn,Heavy Rain,7.2,2010,12,11.9,0.00625,0.875,0.17475728155339806,0.9564927184466019,31.88309061488673,Gloomy,"(28.676, 33.389]",1641600.0,19699200000000.0,129600000.00000001
2016-11-22,7,1.5,32.0,10.3,10.2,7.9,0.0,99950.0,0.0,2016,November,Tuesday,11,Autumn,No Rain,2.4000000000000004,2010,12,10.5,0.09375,0.875,0.0,1.21875,40.625,Mixed,"(38.102, 42.816]",2764800.0,33177600000000.0,0.0
2016-11-23,8,0.1,18.0,10.5,7.2,4.0,0.0,101710.0,0.0,2016,November,Wednesday,11,Autumn,No Rain,6.5,2010,12,11.9,0.00625,1.0,0.0,1.00625,33.54166666666667,Gloomy,"(33.389, 38.102]",1555200.0,18662400000000.0,0.0
2016-11-24,7,0.0,15.0,11.0,8.6,6.7,0.0,102290.0,0.0,2016,November,Thursday,11,Autumn,No Rain,4.3,2010,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",1296000.0,15552000000000.0,0.0
2016-11-25,0,6.0,56.0,9.4,8.2,5.4,0.0,102200.0,0.0,2016,November,Friday,11,Autumn,No Rain,4.0,2010,12,6.0,0.375,0.0,0.0,2.375,79.16666666666666,Bright,"(75.809, 80.522]",4838400.0,58060800000000.0,0.0
2016-11-26,4,2.7,38.0,8.6,6.1,2.8,0.2,102110.0,0.0,2016,November,Saturday,11,Autumn,Light Rain,5.8,2010,12,9.3,0.16875,0.5,0.003236245954692557,1.6655137540453073,55.51712513484358,Mixed,"(52.242, 56.955]",3283200.0,39398400000000.0,2400000.0
2016-11-27,7,0.2,19.0,8.9,6.2,3.8,0.0,102500.0,0.0,2016,November,Sunday,11,Autumn,No Rain,5.1000000000000005,2010,12,11.8,0.0125,0.875,0.0,1.1375,37.916666666666664,Gloomy,"(33.389, 38.102]",1641600.0,19699200000000.0,0.0
2016-11-28,3,6.1,55.0,7.2,7.4,5.8,0.0,103000.0,0.0,2016,November,Monday,11,Autumn,No Rain,1.4000000000000004,2010,12,5.9,0.38125,0.375,0.0,2.00625,66.875,Bright,"(66.382, 71.095]",4752000.0,57024000000000.0,0.0
2016-11-29,0,6.1,54.0,6.8,3.2,-0.9,0.0,103410.0,0.0,2016,November,Tuesday,11,Autumn,No Rain,7.7,2010,12,5.9,0.38125,0.0,0.0,2.38125,79.375,Bright,"(75.809, 80.522]",4665600.0,55987200000000.0,0.0
2016-11-30,0,5.9,53.0,8.1,1.1,-4.6,0.0,103480.0,0.0,2016,November,Wednesday,11,Autumn,No Rain,12.7,2010,12,6.1,0.36875,0.0,0.0,2.36875,78.95833333333333,Bright,"(75.809, 80.522]",4579200.0,54950400000000.0,0.0
2016-12-01,1,5.6,48.0,8.0,2.6,-2.9,0.0,103100.0,0.0,2016,December,Thursday,12,Winter,No Rain,10.9,2010,12,6.4,0.35,0.125,0.0,2.225,74.16666666666667,Bright,"(71.095, 75.809]",4147200.0,49766400000000.0,0.0
2016-12-02,8,0.0,13.0,9.5,3.4,-1.3,0.2,102690.0,0.0,2016,December,Friday,12,Winter,Light Rain,10.8,2010,12,12.0,0.0,1.0,0.003236245954692557,0.9967637540453075,33.22545846817692,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,2400000.0
2016-12-03,5,2.7,34.0,8.2,7.5,5.5,0.0,102550.0,0.0,2016,December,Saturday,12,Winter,No Rain,2.6999999999999993,2010,12,9.3,0.16875,0.625,0.0,1.54375,51.45833333333333,Mixed,"(47.529, 52.242]",2937600.0,35251200000000.0,0.0
2016-12-04,0,5.9,48.0,8.2,4.4,0.6,0.0,102400.0,0.0,2016,December,Sunday,12,Winter,No Rain,7.6,2010,12,6.1,0.36875,0.0,0.0,2.36875,78.95833333333333,Bright,"(75.809, 80.522]",4147200.0,49766400000000.0,0.0
2016-12-05,0,3.9,39.0,11.2,3.4,-1.4,0.0,102450.0,0.0,2016,December,Monday,12,Winter,No Rain,12.6,2010,12,8.1,0.24375,0.0,0.0,2.24375,74.79166666666667,Bright,"(71.095, 75.809]",3369600.0,40435200000000.0,0.0
2016-12-06,8,0.0,13.0,13.2,6.2,1.1,0.0,102710.0,0.0,2016,December,Tuesday,12,Winter,No Rain,12.1,2010,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,0.0
2016-12-07,8,0.3,17.0,13.4,9.2,5.2,0.0,102630.0,0.0,2016,December,Wednesday,12,Winter,No Rain,8.2,2010,12,11.7,0.01875,1.0,0.0,1.01875,33.958333333333336,Gloomy,"(33.389, 38.102]",1468800.0,17625600000000.0,0.0
2016-12-08,8,0.0,13.0,14.9,11.2,9.1,0.0,102560.0,0.0,2016,December,Thursday,12,Winter,No Rain,5.800000000000001,2010,12,12.0,0.0,1.0,0.0,1.0,33.33333333333333,Gloomy,"(28.676, 33.389]",1123200.0,13478400000000.0,0.0
2016-12-09,6,1.7,27.0,13.6,13.1,11.3,0.0,102550.0,0.0,2016,December,Friday,12,Winter,No Rain,2.299999999999999,2010,12,10.3,0.10625,0.75,0.0,1.35625,45.208333333333336,Mixed,"(42.816, 47.529]",2332800.0,27993600000000.0,0.0
2016-12-10,8,0.0,12.0,10.3,12.0,10.4,4.4,102090.0,0.0,2016,December,Saturday,12,Winter,Moderate Rain,-0.09999999999999964,2010,12,12.0,0.0,1.0,0.07119741100323626,0.9288025889967637,30.960086299892126,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,52800000.00000001
2016-12-11,2,4.7,41.0,11.4,6.9,3.5,0.2,102470.0,0.0,2016,December,Sunday,12,Winter,Light Rain,7.9,2010,12,7.3,0.29375,0.25,0.003236245954692557,2.0405137540453073,68.01712513484358,Bright,"(66.382, 71.095]",3542400.0,42508800000000.0,2400000.0
2016-12-12,8,0.0,12.0,13.3,6.7,2.0,0.8,102250.0,0.0,2016,December,Monday,12,Winter,Light Rain,11.3,2010,12,12.0,0.0,1.0,0.012944983818770227,0.9870550161812298,32.901833872707655,Gloomy,"(28.676, 33.389]",1036800.0,12441600000000.0,9600000.0
2016-12-13,8,0.1,14.0,13.9,10.1,6.9,0.2,102000.0,0.0,2016,December,Tuesday,12,Winter,Light Rain,7.0,2010,12,11.9,0.00625,1.0,0.003236245954692557,1.0030137540453075,33.433791801510246,Gloomy,"(33.389, 38.102]",1209600.0,14515200000000.0,2400000.0
